"","genesysId","instCode","acceNumb","genus","anthesis1","anthrac","awns","basaltillr","branchangl","endosprmco","endosprmtx","endosprmty","exsertion","glumecolor","glumepubsc","heightunif","jdmidrib","kercolor","kercover","kerplump","kershape","mesocarp","midribcol","nodaltillr","paniclecom","paniclelgt","paniclerec","panicleshp","pericarpco","plantcol","planthgt","rust","seedtype"
"330",152098,"USA016","PI 585865","Sorghum",51,"Resistant","Long",0,"Drooping","White","Almost corneous","Non-waxy",17,"Red","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","Involuted","Plump","Oval","Thin","Colorless","No","Loose",35,"Erect","Lax","White","Red-purple",190," (4.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"331",152100,"USA016","PI 585876","Sorghum",66,"Resistant","None",2,"Drooping","White","Partly corneous","Non-waxy",24,"Black","Intermediate"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","Involuted","Plump","Oval","Thick","Colorless","Yes","Loose",26,"Erect","Lax","White","Purple-red",170," (4.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"332",152101,"USA016","PI 585895","Sorghum",62,"Resistant","Long",2,"Drooping","White","Partly corneous","Non-waxy",22,"Purple","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Red","Involuted","Plump","Oval","Thick","Colorless","Yes","Loose",15,"Erect","Lax","Red","Purple-red",192," (4.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"333",152102,"USA016","PI 585961","Sorghum",85,"Resistant","Long",2,"Drooping","White","Partly corneous","Non-waxy",10,"Red","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Red","Involuted","Plump","Oval","Thin","Colorless","No","Loose",42,"Erect","Lax","Red","Red",385," (3.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"334",152103,"USA016","PI 585969","Sorghum",57,"Resistant","Long",0,"Drooping","White","Partly corneous","Non-waxy",2,"Red","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Red","Involuted","Plump","Oval","Thin","Colorless","Yes","Loose",33,"Erect","Lax","Red","Red",245," (3.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"335",152104,"USA016","PI 585979","Sorghum",64,"Resistant","None",1,"Drooping","White","Completely corneous","Non-waxy",30,"Red","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Red","Involuted","Plump","Oval","Thin","Colorless","Yes","Loose",35,"Erect","Lax","Red","Red",230," (4.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"336",152105,"USA016","PI 585992","Sorghum",69,"Resistant","None",1,"Drooping","White","Almost corneous","Non-waxy",25,"Red","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","Involuted","Plump","Oval","Thin","Colorless","Yes","Loose",34,"Erect","Lax","White","Red-purple",265," (4.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"337",152106,"USA016","PI 586023","Sorghum",69,"Resistant","None",0,"Erect","White","Almost starchy","Non-waxy",15,"Purple","No"," (2.0) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Red","50% kernel covered","Plump","Round","Thick","Colorless","Yes","Compact",20,"Erect","Oval","Red","Red",275," (4.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"338",152107,"USA016","PI 586047","Sorghum",64,"Resistant","None",0,"Drooping","White","Partly corneous","Non-waxy",11,"Purple","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Red","Involuted","Plump","Oval","Thin","Colorless","No","Loose",36,"Erect","Lax","Red","Red",240," (3.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"339",152108,"USA016","PI 586051","Sorghum",51,"Resistant","None",0,"Drooping","White","Partly corneous","Non-waxy",9,"Purple","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","Involuted","Plump","Round","Thick","Colorless","No","Loose",30,"Erect","Lax","White","Purple",187," (4.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"340",152109,"USA016","PI 586116","Sorghum",51,"Resistant","None",2,"Erect","White","Partly corneous","Non-waxy",30,"Red","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Red","75% kernel covered","Plump","Variable","Thick","Colorless","No","Semi-loose",35,"Erect","Elliptical","Red","Red",150," (4.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"341",152110,"USA016","PI 586121","Sorghum",55,"Resistant","Long",2,"Drooping","White","Partly corneous","Non-waxy",33,"Purple","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","Involuted","Plump","Oval","Thick","Colorless","No","Loose",37,"Erect","Lax","White","Red-purple",220," (4.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"342",152111,"USA016","PI 586132","Sorghum",52,"Resistant","Long",1,"Drooping","White","Partly corneous","Non-waxy",30,"Purple","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Purple","Involuted","Plump","Oval","Thin","Colorless","No","Loose",42,"Erect","Lax","White","Purple-red",210," (4.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"343",152112,"USA016","PI 586181","Sorghum",55,"Resistant","Long",2,"Drooping","White","Partly corneous","Non-waxy",20,"Tan","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","Involuted","Plump","Oval","Thin","Colorless","No","Loose",29,"Erect","Lax","White","Tan",191," (4.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"344",152113,"USA016","PI 586194","Sorghum",62,"Resistant","Long",2,"Drooping","White","Partly corneous","Non-waxy",12,"Black","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","Involuted","Plump","Oval","Segregating","Colorless","No","Loose",34,"Erect","Lax","White","Red",240," (4.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"345",152114,"USA016","PI 586217","Sorghum",55,"Resistant","None",0,"Erect","White","Completely starchy","Non-waxy",27,"Black","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Brown","Involuted","Plump","Round","Thin","Colorless","No","Semi-loose",38,"Erect","Elliptical","Red","Purple",190," (4.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"346",152115,"USA016","PI 586222","Sorghum",55,"Resistant","Long",1,"Erect","White","Partly corneous","Non-waxy",36,"Purple","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","Involuted","Plump","Oval","Thin","Colorless","No","Semi-loose",23,"Erect","Lax","White","Red",155," (3.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"347",152116,"USA016","PI 586225","Sorghum",45,"Resistant","Long",2,"Erect","White","Partly corneous","Non-waxy",23,"Black","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","Involuted","Plump","Oval","Thin","Colorless","No","Semi-loose",30,"Erect","Oval","White","Purple",192," (4.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"348",152117,"USA016","PI 586229","Sorghum",62,"Resistant","Long",2,"Drooping","White","Almost corneous","Non-waxy",11,"Black","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","Involuted","Plump","Oval","Thick","Colorless","Yes","Loose",37,"Erect","Lax","White","Purple",220," (3.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"349",152118,"USA016","PI 586252","Sorghum",51,"Resistant","Long",1,"Drooping","White","Partly corneous","Non-waxy",25,"Black","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","Involuted","Plump","Round","Thin","Colorless","Yes","Loose",36,"Erect","Lax","White","Purple",225," (3.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"350",152119,"USA016","PI 586271","Sorghum",57,"Resistant","Long",0,"Drooping","White","Partly corneous","Non-waxy",25,"Black","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","Involuted","Plump","Oval","Thin","Colorless","Yes","Loose",28,"Erect","Lax","White","Purple",200," (4.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"351",152121,"USA016","PI 586415","Sorghum",64,"Resistant","Long",5,"Drooping","White","Completely corneous","Waxy",14,"Tan","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","Involuted","Plump","Oval","Thick","Colorless","Yes","Loose",34,"Erect","Lax","White","Red",220," (3.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"352",152122,"USA016","PI 586430","Sorghum",69,"Resistant","Long",5,"Drooping","White","Completely corneous","Non-waxy",14,"Purple","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","Involuted","Plump","Oval","Thick","Colorless","Yes","Loose",28,"Erect","Lax","White","Red",193," (4.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"353",152123,"USA016","PI 586455","Sorghum",41,"Resistant","None",1,"Erect","White","Partly corneous","Non-waxy",27,"Purple","Intermediate"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Intermediate","Brown","75% kernel covered","Plump","Oval","Thick","Green","No","Semi-loose",24,"Erect","Elliptical","Red","Purple-red",85," (4.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"354",152124,"USA016","PI 586519","Sorghum",73,"Resistant","Long",1,"Erect","White","Partly corneous","Non-waxy",13,"Purple","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Red","Involuted","Plump","Oval","Thick","Colorless","Yes","Semi-loose",28,"Erect","Elliptical","Red","Red",257," (3.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"355",152125,"USA016","PI 586521","Sorghum",59,"Resistant","None",0,"Erect","White","Almost corneous","Non-waxy",13,"Black","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","75% kernel covered","Plump","Oval","Thick","Colorless","No","Semi-loose",27,"Erect","Elliptical","White","Red-purple",260," (4.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"356",153336,"USA016","PI 457191","Sorghum",65,"Resistant","None",0,"Erect","White","Partly corneous","Non-waxy",6,"Purple","Intermediate"," (2.0) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","50% kernel covered","Plump","Oval","Thick","Colorless","No","Semi-loose",29,"Erect","Elliptical","White","Purple-red",267," (2.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"357",167901,"USA016","PI 585327","Sorghum",42,"Resistant","None",1,"Erect","White","Almost starchy","Non-waxy",12,"Black","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Brown","75% kernel covered","Plump","Oval","Thick","Colorless","Yes","Semi-loose",16,"Erect","Elliptical","Red","Purple-red",138," (4.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"358",167903,"USA016","PI 585349","Sorghum",58,"Resistant","None",0,"Erect","Yellow","Partly corneous","Non-waxy",10,"Straw","Intermediate"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Yellow","75% kernel covered","Plump","Round","Thin","Colorless","No","Semi-compact",35,"Erect","Elliptical","Lemon yellow","Purple-red",70," (1.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"359",167904,"USA016","PI 585376","Sorghum",79,"Resistant","None",0,"Erect","Yellow","Partly corneous","Non-waxy",0,"Purple","Intermediate"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Yellow","75% kernel covered","Plump","Round","Thin","Colorless","No","Semi-compact",22,"Erect","Oval","Lemon yellow","Purple-red",170," (2.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"360",167905,"USA016","PI 585421","Sorghum",56,"Resistant","None",0,"Erect","Yellow","Partly corneous","Non-waxy",10,"Purple","Intermediate"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Yellow","75% kernel covered","Plump","Round","Thin","Colorless","No","Semi-compact",26,"Erect","Oval","Lemon yellow","Red-purple",224," (4.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"361",167906,"USA016","PI 585452","Sorghum",72,"Resistant","Long",0,"Drooping","White","Almost corneous","Non-waxy",20,"Purple","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Red","Involuted","Plump","Round","Thick","Colorless","Yes","Loose",35,"Erect","Lax","Red","Red",367," (3.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"362",167907,"USA016","PI 585566","Sorghum",61,"Resistant","None",1,"Erect","White","Partly corneous","Non-waxy",25,"Purple","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Red","Involuted","Plump","Round","Thin","Colorless","Yes","Semi-loose",17,"Erect","Elliptical","Red","Purple-red",98," (2.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"363",167908,"USA016","PI 585568","Sorghum",49,"Resistant","None",1,"Erect","White","Partly corneous","Non-waxy",0,"Purple","No"," (2.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Brown","50% kernel covered","Plump","Round","Thick","Colorless","No","Semi-loose",29,"Erect","Elliptical","Red","Purple-red",126," (2.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"364",167910,"USA016","PI 585683","Sorghum",53,"Resistant","Long",0,"Drooping","White","Partly corneous","Non-waxy",36,"Purple","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Mixed","Involuted","Plump","Oval","Thick","Colorless","Yes","Loose",39,"Erect","Lax","Mixed","Purple-red",190," (2.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"365",167911,"USA016","PI 585693","Sorghum",58,"Resistant","None",1,"Erect","White","Partly corneous","Non-waxy",14,"Black","Yes"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Buff","50% kernel covered","Plump","Round","Thin","Colorless","Yes","Semi-compact",18,"Erect","Oval","White","Purple-red",160," (4.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"366",167912,"USA016","PI 585737","Sorghum",61,"Resistant","None",1,"Drooping","White","Almost corneous","Non-waxy",29,"Black","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","Involuted","Plump","Oval","Thick","Colorless","Yes","Loose",28,"Erect","Lax","White","Red-purple",199," (2.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"367",167914,"USA016","PI 585846","Sorghum",58,"Resistant","None",2,"Erect","White","Partly corneous","Non-waxy",17,"Red","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","75% kernel covered","Plump","Round","Thick","Colorless","No","Semi-loose",35,"Erect","Elliptical","White","Red-purple",203," (2.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"368",167917,"USA016","PI 585896","Sorghum",51,"Resistant","None",2,"Drooping","White","Partly corneous","Non-waxy",8,"Black","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Red","Involuted","Plump","Oval","Thick","Colorless","Yes","Loose",39,"Erect","Lax","Red","Purple-red",210," (3.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"369",167918,"USA016","PI 585915","Sorghum",62,"Resistant","None",1,"Drooping","White","Partly corneous","Non-waxy",10,"Purple","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Red","Involuted","Plump","Round","Thin","Colorless","Yes","Loose",43,"Erect","Lax","Red","Red",237," (4.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"370",167919,"USA016","PI 585947","Sorghum",85,"Resistant","None",1,"Drooping","White","Almost corneous","Non-waxy",20,"Purple","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Red","Involuted","Plump","Oval","Thin","Colorless","No","Loose",46,"Erect","Lax","Red","Red-purple",314," (4.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"371",167920,"USA016","PI 585993","Sorghum",55,"Resistant","None",2,"Drooping","White","Almost corneous","Non-waxy",50,"Red","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","Involuted","Plump","Oval","Thin","Colorless","Yes","Loose",47,"Erect","Lax","White","Red",200," (4.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"372",167921,"USA016","PI 586010","Sorghum",66,"Resistant","Short",2,"Drooping","White","Partly corneous","Non-waxy",19,"Purple","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Red","Involuted","Plump","Round","Thin","Colorless","No","Loose",46,"Erect","Lax","Red","Red-purple",255," (4.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"373",167923,"USA016","PI 586142","Sorghum",47,"Resistant","None",1,"Drooping","White","Partly corneous","Non-waxy",16,"Black","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","Involuted","Plump","Oval","Thick","Colorless","Yes","Loose",32,"Erect","Lax","White","Red-purple",209," (3.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"374",167925,"USA016","PI 586239","Sorghum",47,"Resistant","Long",0,"Erect","White","Partly corneous","Non-waxy",27,"Black","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Brown","Involuted","Plump","Oval","Thin","Colorless","No","Semi-compact",3,"Erect","Elliptical","Red","Purple",185," (4.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"375",167926,"USA016","PI 586246","Sorghum",45,"Resistant","None",0,"Erect","White","Completely starchy","Non-waxy",26,"Black","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Brown","Involuted","Plump","Round","Thin","Colorless","No","Semi-loose",18,"Erect","Elliptical","Red","Purple-red",166," (4.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"376",167927,"USA016","PI 586274","Sorghum",45,"Resistant","Long",0,"Drooping","White","Partly corneous","Non-waxy",16,"Purple","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","Involuted","Plump","Round","Thin","Colorless","Yes","Loose",51,"Erect","Lax","White","Purple-red",197," (4.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"377",167928,"USA016","PI 586287","Sorghum",56,"Resistant","Long",1,"Drooping","White","Partly corneous","Non-waxy",23,"Black","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","Involuted","Plump","Oval","Thin","Colorless","Yes","Loose",41,"Erect","Lax","White","Red",230," (4.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"378",167929,"USA016","PI 586308","Sorghum",50,"Resistant","Long",1,"Drooping","White","Partly corneous","Non-waxy",24,"Black","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","Involuted","Plump","Oval","Thin","Colorless","Yes","Loose",32,"Erect","Lax","White","Red-purple",206," (4.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"379",167930,"USA016","PI 586323","Sorghum",59,"Resistant","Long",1,"Drooping","White","Almost corneous","Non-waxy",22,"Black","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","Involuted","Plump","Oval","Thin","Colorless","Yes","Loose",34,"Erect","Lax","White","Purple-red",216," (4.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"380",167931,"USA016","PI 586377","Sorghum",49,"Resistant","None",0,"Erect","White","Almost starchy","Non-waxy",0,"Black","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Brown","25% kernel covered","Plump","Round","Thick","Colorless","No","Compact",18,"Recurved","Oval","Red","Purple-red",150," (4.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"381",167932,"USA016","PI 586416","Sorghum",69,"Resistant","Long",5,"Drooping","White","Completely corneous","Waxy",6,"Tan","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","Involuted","Plump","Oval","Thick","Colorless","Yes","Loose",34,"Erect","Lax","White","Red",190," (3.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"382",167933,"USA016","PI 586461","Sorghum",56,"Resistant","None",2,"Erect","White","Partly corneous","Non-waxy",10,"Purple","Intermediate"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Intermediate","White","75% kernel covered","Plump","Oval","Thick","Green","Yes","Semi-compact",20,"Erect","Oval","White","Purple",110," (4.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
